ATP,Location,Tournament,Date,Series,Court,Surface,Round,Best of,Winner,Loser,WinnerID,LoserID,WRank,LRank,WPts,LPts,W1,L1,W2,L2,W3,L3,W4,L4,W5,L5,Wsets,Lsets,Comment,B365W,B365L
7,Montpellier,Open Sud de France,2/10/2018,ATP250,Indoor,Hard,Semifinals,3,Gasquet R.,Goffin D.,234,250,33,7,1375,3460,6,4,0,6,6,3,,,,,2,1,Completed,2.3,1.61
7,Montpellier,Open Sud de France,2/10/2018,ATP250,Indoor,Hard,Semifinals,3,Pouille L.,Tsonga J.W.,565,716,17,19,2235,2050,1,6,5,5,,,,,,,0,1,Retired,2.2,1.66
7,Montpellier,Open Sud de France,2/11/2018,ATP250,Indoor,Hard,The Final,3,Pouille L.,Gasquet R.,565,234,17,33,2235,1375,7,6,6,4,,,,,,,2,0,Completed,2.25,1.61
8,Quito,Ecuador Open,2/5/2018,ATP250,Outdoor,Clay,1st Round,3,Moutet C.,Menendez-Maceiras A.,499,473,152,131,361,446,6,4,6,7,6,2,,,,,2,1,Completed,1.61,2.2
8,Quito,Ecuador Open,2/5/2018,ATP250,Outdoor,Clay,1st Round,3,Martin A.,Dutra Silva R.,453,189,156,101,344,531,7,5,6,4,,,,,,,2,0,Completed,1.66,2.1
8,Quito,Ecuador Open,2/5/2018,ATP250,Outdoor,Clay,1st Round,3,Travaglia S.,Andujar P.,707,23,135,1753,442,1,6,4,5,7,7,5,,,,,2,1,Completed,1.44,2.62
8,Quito,Ecuador Open,2/5/2018,ATP250,Outdoor,Clay,1st Round,3,Ruud C.,Berlocq C.,612,69,122,119,476,494,7,5,6,0,,,,,,,2,0,Completed,1.57,2.25
8,Quito,Ecuador Open,2/6/2018,ATP250,Outdoor,Clay,1st Round,3,Estrella Burgos V.,Bellucci T.,203,62,86,108,642,521,4,6,6,4,6,2,,,,,2,1,Completed,1.57,2.25
8,Quito,Ecuador Open,2/6/2018,ATP250,Outdoor,Clay,1st Round,3,Carballes Baena R.,Gaio F.,106,224,107,247,523,211,7,6,6,3,,,,,,,2,0,Completed,1.36,3
8,Quito,Ecuador Open,2/6/2018,ATP250,Outdoor,Clay,1st Round,3,Monteiro T.,Zeballos H.,493,773,118,66,495,768,6,4,7,6,,,,,,,2,0,Completed,2.1,1.66
8,Quito,Ecuador Open,2/7/2018,ATP250,Outdoor,Clay,1st Round,3,Giannessi A.,Polansky P.,241,560,159,141,343,401,6,3,6,4,,,,,,,2,0,Completed,1.4,2.75
8,Quito,Ecuador Open,2/7/2018,ATP250,Outdoor,Clay,1st Round,3,Jarry N.,Bagnis F.,322,38,95,195,557,275,6,7,6,2,7,6,,,,,2,1,Completed,1.72,2
8,Quito,Ecuador Open,2/7/2018,ATP250,Outdoor,Clay,1st Round,3,Karlovic I.,Escobedo E.,339,202,90,133,615,444,6,4,6,7,7,6,,,,,2,1,Completed,1.53,2.37
8,Quito,Ecuador Open,2/7/2018,ATP250,Outdoor,Clay,1st Round,3,Melzer G.,Cecchinato M.,471,111,98,99,545,543,6,4,6,2,,,,,,,2,0,Completed,1.53,2.37
8,Quito,Ecuador Open,2/7/2018,ATP250,Outdoor,Clay,1st Round,3,Quiroz R.,Hanfmann Y.,575,291,282,113,176,504,7,6,6,3,,,,,,,2,0,Completed,2.75,1.4
8,Quito,Ecuador Open,2/8/2018,ATP250,Outdoor,Clay,2nd Round,3,Melzer G.,Estrella Burgos V.,471,203,98,86,545,642,4,6,6,1,6,4,,,,,2,1,Completed,1.66,2.1
8,Quito,Ecuador Open,2/8/2018,ATP250,Outdoor,Clay,2nd Round,3,Carballes Baena R.,Lorenzi P.,106,434,107,46,523,1085,7,6,7,5,,,,,,,2,0,Completed,2.1,1.66
8,Quito,Ecuador Open,2/8/2018,ATP250,Outdoor,Clay,2nd Round,3,Jarry N.,Travaglia S.,322,707,95,135,557,442,4,6,7,6,6,3,,,,,2,1,Completed,1.53,2.37
8,Quito,Ecuador Open,2/8/2018,ATP250,Outdoor,Clay,2nd Round,3,Moutet C.,Karlovic I.,499,339,152,90,361,615,7,5,6,7,7,6,,,,,2,1,Completed,2.25,1.57
8,Quito,Ecuador Open,2/8/2018,ATP250,Outdoor,Clay,2nd Round,3,Ramos-Vinolas A.,Quiroz R.,581,575,21,282,1925,176,6,3,3,6,6,3,,,,,2,1,Completed,1.14,5.5
8,Quito,Ecuador Open,2/8/2018,ATP250,Outdoor,Clay,2nd Round,3,Monteiro T.,Giannessi A.,493,241,118,159,495,343,7,6,4,6,7,5,,,,,2,1,Completed,1.57,2.25
8,Quito,Ecuador Open,2/8/2018,ATP250,Outdoor,Clay,2nd Round,3,Monfils G.,Ruud C.,490,612,43,122,1130,476,6,4,3,6,6,4,,,,,2,1,Completed,1.36,3
8,Quito,Ecuador Open,2/8/2018,ATP250,Outdoor,Clay,2nd Round,3,Martin A.,Carreno Busta P.,453,107,156,10,344,2705,6,4,6,2,,,,,,,2,0,Completed,3.75,1.25
8,Quito,Ecuador Open,2/9/2018,ATP250,Outdoor,Clay,Quarterfinals,3,Carballes Baena R.,Jarry N.,106,322,107,95,523,557,3,6,6,2,7,6,,,,,2,1,Completed,2,1.8
8,Quito,Ecuador Open,2/9/2018,ATP250,Outdoor,Clay,Quarterfinals,3,Martin A.,Moutet C.,453,499,156,152,344,361,6,3,6,4,,,,,,,2,0,Completed,1.72,2.1
8,Quito,Ecuador Open,2/9/2018,ATP250,Outdoor,Clay,Quarterfinals,3,Monteiro T.,Monfils G.,493,490,118,43,495,1130,6,4,2,6,6,4,,,,,2,1,Completed,4.33,1.22
8,Quito,Ecuador Open,2/9/2018,ATP250,Outdoor,Clay,Quarterfinals,3,Ramos-Vinolas A.,Melzer G.,581,471,21,98,1925,545,6,2,6,4,,,,,,,2,0,Completed,1.66,2.2
8,Quito,Ecuador Open,2/10/2018,ATP250,Outdoor,Clay,Semifinals,3,Carballes Baena R.,Martin A.,106,453,107,156,523,344,4,6,6,3,6,2,,,,,2,1,Completed,1.8,2
8,Quito,Ecuador Open,2/10/2018,ATP250,Outdoor,Clay,Semifinals,3,Ramos-Vinolas A.,Monteiro T.,581,493,21,118,1925,495,6,4,6,7,6,4,,,,,2,1,Completed,1.36,3.25
8,Quito,Ecuador Open,2/11/2018,ATP250,Outdoor,Clay,The Final,3,Carballes Baena R.,Ramos-Vinolas A.,106,581,107,21,523,1925,6,3,4,6,6,4,,,,,2,1,Completed,3,1.4
9,Sofia,Garanti Koza Sofia Open,2/5/2018,ATP250,Indoor,Hard,1st Round,3,Lacko L.,Donskoy E.,400,184,96,71,551,739,6,4,6,4,,,,,,,2,0,Completed,1.8,1.9
9,Sofia,Garanti Koza Sofia Open,2/5/2018,ATP250,Indoor,Hard,1st Round,3,Sousa J.,Kuzmanov D.,675,391,68,340,755,134,7,6,6,1,,,,,,,2,0,Completed,1.22,4
9,Sofia,Garanti Koza Sofia Open,2/6/2018,ATP250,Indoor,Hard,1st Round,3,Basic M.,Mayer F.,51,460,129,72,448,733,6,4,6,1,,,,,,,2,0,Completed,,
9,Sofia,Garanti Koza Sofia Open,2/6/2018,ATP250,Indoor,Hard,1st Round,3,Kovalik J.,Albot R.,374,7,187,89,284,618,6,3,6,3,,,,,,,2,0,Completed,1.9,1.8
9,Sofia,Garanti Koza Sofia Open,2/6/2018,ATP250,Indoor,Hard,1st Round,3,Klizan M.,Donski A.,361,183,147,1529,389,2,7,5,6,1,,,,,,,2,0,Completed,1.03,15
9,Sofia,Garanti Koza Sofia Open,2/6/2018,ATP250,Indoor,Hard,1st Round,3,Istomin D.,Andreev A.,317,19,74,211,713,251,6,3,6,4,,,,,,,2,0,Completed,1.02,17
9,Sofia,Garanti Koza Sofia Open,2/6/2018,ATP250,Indoor,Hard,1st Round,3,Troicki V.,Gulbis E.,710,279,67,199,755,266,6,3,6,7,6,3,,,,,2,1,Completed,1.66,2.1
9,Sofia,Garanti Koza Sofia Open,2/7/2018,ATP250,Indoor,Hard,1st Round,3,Kavcic B.,Djere L.,341,174,111,88,513,626,6,4,6,4,,,,,,,2,0,Completed,2.1,1.66
9,Sofia,Garanti Koza Sofia Open,2/7/2018,ATP250,Indoor,Hard,1st Round,3,Copil M.,Haase R.,130,283,93,42,596,1175,7,6,6,4,,,,,,,2,0,Completed,2.1,1.66
9,Sofia,Garanti Koza Sofia Open,2/7/2018,ATP250,Indoor,Hard,1st Round,3,Seppi A.,Youzhny M.,641,768,77,92,686,604,6,3,6,4,,,,,,,2,0,Completed,1.72,2
9,Sofia,Garanti Koza Sofia Open,2/7/2018,ATP250,Indoor,Hard,1st Round,3,Marterer M.,Jaziri M.,450,324,82,110,669,515,7,6,6,4,,,,,,,2,0,Completed,1.36,3
9,Sofia,Garanti Koza Sofia Open,2/7/2018,ATP250,Indoor,Hard,1st Round,3,Baghdatis M.,Caruso S.,37,109,123,185,474,286,7,6,6,3,,,,,,,2,0,Completed,1.28,3.5
9,Sofia,Garanti Koza Sofia Open,2/7/2018,ATP250,Indoor,Hard,2nd Round,3,Kovalik J.,Lacko L.,374,400,187,96,284,551,4,6,6,2,7,5,,,,,2,1,Completed,2.62,1.44
9,Sofia,Garanti Koza Sofia Open,2/7/2018,ATP250,Indoor,Hard,2nd Round,3,Basic M.,Kohlschreiber P.,51,366,129,35,448,1335,7,5,7,6,,,,,,,2,0,Completed,2.25,1.57
9,Sofia,Garanti Koza Sofia Open,2/8/2018,ATP250,Indoor,Hard,2nd Round,3,Marterer M.,Sousa J.,450,675,82,68,669,755,7,5,7,6,,,,,,,2,0,Completed,1.72,2
9,Sofia,Garanti Koza Sofia Open,2/8/2018,ATP250,Indoor,Hard,2nd Round,3,Muller G.,Seppi A.,502,641,28,77,1535,686,4,6,7,6,7,6,,,,,2,1,Completed,1.61,2.2
9,Sofia,Garanti Koza Sofia Open,2/8/2018,ATP250,Indoor,Hard,2nd Round,3,Copil M.,Kavcic B.,130,341,93,111,596,513,6,2,6,2,,,,,,,2,0,Completed,1.3,3.4
9,Sofia,Garanti Koza Sofia Open,2/8/2018,ATP250,Indoor,Hard,2nd Round,3,Troicki V.,Istomin D.,710,317,67,74,755,713,7,6,1,6,7,6,,,,,2,1,Completed,1.61,2.2
9,Sofia,Garanti Koza Sofia Open,2/8/2018,ATP250,Indoor,Hard,2nd Round,3,Baghdatis M.,Mannarino A.,37,445,123,25,474,1670,6,7,6,3,6,1,,,,,2,1,Completed,2.25,1.57
9,Sofia,Garanti Koza Sofia Open,2/8/2018,ATP250,Indoor,Hard,2nd Round,3,Wawrinka S.,Klizan M.,752,361,15,147,2385,389,4,6,6,2,6,3,,,,,2,1,Completed,1.57,2.25
9,Sofia,Garanti Koza Sofia Open,2/9/2018,ATP250,Indoor,Hard,Quarterfinals,3,Copil M.,Muller G.,130,502,93,28,596,1535,6,4,6,4,,,,,,,2,0,Completed,2.37,1.57
9,Sofia,Garanti Koza Sofia Open,2/9/2018,ATP250,Indoor,Hard,Quarterfinals,3,Kovalik J.,Baghdatis M.,374,37,187,123,284,474,7,6,6,4,,,,,,,2,0,Completed,3.25,1.36
9,Sofia,Garanti Koza Sofia Open,2/9/2018,ATP250,Indoor,Hard,Quarterfinals,3,Wawrinka S.,Troicki V.,752,710,15,67,2385,755,6,1,7,6,,,,,,,2,0,Completed,1.5,2.62
9,Sofia,Garanti Koza Sofia Open,2/9/2018,ATP250,Indoor,Hard,Quarterfinals,3,Basic M.,Marterer M.,51,450,129,82,448,669,6,4,4,6,6,3,,,,,2,1,Completed,2.37,1.57
9,Sofia,Garanti Koza Sofia Open,2/10/2018,ATP250,Indoor,Hard,Semifinals,3,Copil M.,Kovalik J.,130,374,93,187,596,284,6,4,6,2,,,,,,,2,0,Completed,1.44,2.75
9,Sofia,Garanti Koza Sofia Open,2/10/2018,ATP250,Indoor,Hard,Semifinals,3,Basic M.,Wawrinka S.,51,752,129,15,448,2385,7,6,6,4,,,,,,,2,0,Completed,3.75,1.28
9,Sofia,Garanti Koza Sofia Open,2/11/2018,ATP250,Indoor,Hard,The Final,3,Basic M.,Copil M.,51,130,129,93,448,596,7,6,6,7,6,4,,,,,2,1,Completed,2.3,1.61
10,Buenos Aires,Argentina Open,2/12/2018,ATP250,Outdoor,Clay,1st Round,3,Lajovic D.,Bagnis F.,402,38,88,190,652,287,7,6,6,1,,,,,,,2,0,Completed,2,1.72
10,Buenos Aires,Argentina Open,2/12/2018,ATP250,Outdoor,Clay,1st Round,3,Delbonis F.,Mayer F.,161,460,70,71,755,739,7,6,6,4,,,,,,,2,0,Completed,1.25,3.75
10,Buenos Aires,Argentina Open,2/12/2018,ATP250,Outdoor,Clay,1st Round,3,Bellucci T.,Cachin P.,62,103,137,276,431,183,6,2,6,1,,,,,,,2,0,Completed,1.33,3.25
10,Buenos Aires,Argentina Open,2/12/2018,ATP250,Outdoor,Clay,1st Round,3,Garcia-Lopez G.,Berlocq C.,231,69,69,119,755,494,6,3,6,3,,,,,,,2,0,Completed,1.8,1.9
10,Buenos Aires,Argentina Open,2/12/2018,ATP250,Outdoor,Clay,1st Round,3,Pella G.,Kicker N.,553,347,59,87,864,660,2,6,6,4,6,4,,,,,2,1,Completed,1.44,2.62
10,Buenos Aires,Argentina Open,2/13/2018,ATP250,Outdoor,Clay,1st Round,3,Bedene A.,Vesely J.,58,739,51,60,968,850,6,0,6,3,,,,,,,2,0,Completed,1.9,1.8
10,Buenos Aires,Argentina Open,2/13/2018,ATP250,Outdoor,Clay,1st Round,3,Mayer L.,Dutra Silva R.,461,189,50,105,974,531,6,7,6,2,6,4,,,,,2,1,Completed,1.44,2.62
10,Buenos Aires,Argentina Open,2/13/2018,ATP250,Outdoor,Clay,1st Round,3,Verdasco F.,Monteiro T.,738,493,40,96,1260,575,6,2,7,5,,,,,,,2,0,Completed,1.36,3
10,Buenos Aires,Argentina Open,2/13/2018,ATP250,Outdoor,Clay,1st Round,3,Monfils G.,Cuevas P.,490,138,43,32,1175,1380,6,1,6,4,,,,,,,2,0,Completed,1.8,1.9
10,Buenos Aires,Argentina Open,2/13/2018,ATP250,Outdoor,Clay,1st Round,3,Elias G.,Carballes Baena R.,198,106,114,76,502,728,6,2,6,4,,,,,,,2,0,Completed,2.1,1.66
10,Buenos Aires,Argentina Open,2/13/2018,ATP250,Outdoor,Clay,1st Round,3,Zeballos H.,Cecchinato M.,773,111,66,102,768,543,6,1,6,4,,,,,,,2,0,Completed,1.66,2.1
10,Buenos Aires,Argentina Open,2/13/2018,ATP250,Outdoor,Clay,1st Round,3,Schwartzman D.,Haider-Maurer A.,638,284,24,418,1810,91,6,4,6,3,,,,,,,2,0,Completed,1.06,10
10,Buenos Aires,Argentina Open,2/14/2018,ATP250,Outdoor,Clay,2nd Round,3,Pella G.,Verdasco F.,553,738,59,40,864,1260,6,2,6,4,,,,,,,2,0,Completed,2.5,1.5
10,Buenos Aires,Argentina Open,2/14/2018,ATP250,Outdoor,Clay,2nd Round,3,Bedene A.,Ramos-Vinolas A.,58,581,51,20,968,1985,3,6,7,5,6,1,,,,,2,1,Completed,2,1.72
10,Buenos Aires,Argentina Open,2/14/2018,ATP250,Outdoor,Clay,2nd Round,3,Schwartzman D.,Bellucci T.,638,62,24,137,1810,431,3,6,6,3,6,2,,,,,2,1,Completed,1.22,4
10,Buenos Aires,Argentina Open,2/15/2018,ATP250,Outdoor,Clay,2nd Round,3,Thiem D.,Zeballos H.,698,773,6,66,4060,768,6,4,6,3,,,,,,,2,0,Completed,1.16,5
10,Buenos Aires,Argentina Open,2/15/2018,ATP250,Outdoor,Clay,2nd Round,3,Garcia-Lopez G.,Carreno Busta P.,231,107,69,10,755,2705,7,6,1,6,7,6,,,,,2,1,Completed,2.5,1.5
10,Buenos Aires,Argentina Open,2/15/2018,ATP250,Outdoor,Clay,2nd Round,3,Delbonis F.,Elias G.,161,198,70,114,755,502,7,6,7,6,,,,,,,2,0,Completed,1.57,2.25
10,Buenos Aires,Argentina Open,2/15/2018,ATP250,Outdoor,Clay,2nd Round,3,Monfils G.,Lajovic D.,490,402,43,88,1175,652,6,4,6,3,,,,,,,2,0,Completed,1.36,3
10,Buenos Aires,Argentina Open,2/16/2018,ATP250,Outdoor,Clay,2nd Round,3,Mayer L.,Fognini F.,461,218,50,22,974,1850,6,3,6,3,,,,,,,2,0,Completed,2.25,1.57
10,Buenos Aires,Argentina Open,2/16/2018,ATP250,Outdoor,Clay,Quarterfinals,3,Delbonis F.,Garcia-Lopez G.,161,231,70,69,755,755,6,3,7,5,,,,,,,2,0,Completed,1.66,2.2
10,Buenos Aires,Argentina Open,2/16/2018,ATP250,Outdoor,Clay,Quarterfinals,3,Bedene A.,Schwartzman D.,58,638,51,24,968,1810,6,4,6,4,,,,,,,2,0,Completed,2.75,1.44
10,Buenos Aires,Argentina Open,2/16/2018,ATP250,Outdoor,Clay,Quarterfinals,3,Monfils G.,Mayer L.,490,461,43,50,1175,974,6,4,3,6,6,3,,,,,2,1,Completed,1.5,2.62
10,Buenos Aires,Argentina Open,2/17/2018,ATP250,Outdoor,Clay,Quarterfinals,3,Thiem D.,Pella G.,698,553,6,59,4060,864,7,6,6,4,,,,,,,2,0,Completed,1.28,3.75
10,Buenos Aires,Argentina Open,2/17/2018,ATP250,Outdoor,Clay,Semifinals,3,Bedene A.,Delbonis F.,58,161,51,70,968,755,6,4,2,6,6,1,,,,,2,1,Completed,1.61,2.3
10,Buenos Aires,Argentina Open,2/17/2018,ATP250,Outdoor,Clay,Semifinals,3,Thiem D.,Monfils G.,698,490,6,43,4060,1175,6,2,6,1,,,,,,,2,0,Completed,1.36,3.25
10,Buenos Aires,Argentina Open,2/18/2018,ATP250,Outdoor,Clay,The Final,3,Thiem D.,Bedene A.,698,58,6,51,4060,968,6,2,6,4,,,,,,,2,0,Completed,1.2,4.5
11,New York,New York Open,2/12/2018,ATP250,Indoor,Hard,1st Round,3,Sela D.,Basilashvili N.,640,52,100,61,550,836,6,4,6,4,,,,,,,2,0,Completed,2,1.72
11,New York,New York Open,2/12/2018,ATP250,Indoor,Hard,1st Round,3,Karlovic I.,Donaldson J.,339,181,89,58,635,878,6,4,7,6,,,,,,,2,0,Completed,1.66,2.1
11,New York,New York Open,2/13/2018,ATP250,Indoor,Hard,1st Round,3,Harrison R.,Young D.,295,767,44,65,1105,781,6,3,7,6,,,,,,,2,0,Completed,1.4,2.75
11,New York,New York Open,2/13/2018,ATP250,Indoor,Hard,1st Round,3,Tiafoe F.,Korda S.,701,370,98,873,569,16,4,6,6,4,6,2,,,,,2,1,Completed,1.16,5
11,New York,New York Open,2/13/2018,ATP250,Indoor,Hard,1st Round,3,Menendez-Maceiras A.,Johnson S.,473,328,128,49,446,975,1,6,6,3,7,6,,,,,2,1,Completed,3.25,1.33
11,New York,New York Open,2/13/2018,ATP250,Indoor,Hard,1st Round,3,Albot R.,Fratangelo B.,7,220,91,109,608,523,6,4,6,3,,,,,,,2,0,Completed,2.25,1.57
11,New York,New York Open,2/13/2018,ATP250,Indoor,Hard,1st Round,3,Gojowczyk P.,Kavcic B.,252,341,63,108,816,526,6,4,6,2,,,,,,,2,0,Completed,1.2,4.33
11,New York,New York Open,2/13/2018,ATP250,Indoor,Hard,1st Round,3,Chardy J.,Travaglia S.,117,707,95,132,580,444,4,6,7,6,6,4,,,,,2,1,Completed,1.53,2.37
11,New York,New York Open,2/13/2018,ATP250,Indoor,Hard,1st Round,3,Donskoy E.,Estrella Burgos V.,184,203,72,139,739,412,7,5,6,1,,,,,,,2,0,Completed,1.18,4.5
11,New York,New York Open,2/14/2018,ATP250,Indoor,Hard,1st Round,3,Nishikori K.,Rubin N.,524,608,27,232,1655,223,7,5,6,3,,,,,,,2,0,Completed,1.16,5
11,New York,New York Open,2/14/2018,ATP250,Indoor,Hard,1st Round,3,Youzhny M.,Ebden M.,768,191,94,79,592,697,3,6,6,3,6,4,,,,,2,1,Completed,1.8,1.9
11,New York,New York Open,2/14/2018,ATP250,Indoor,Hard,1st Round,3,Escobedo E.,Mcdonald M.,202,463,131,146,444,392,4,6,6,3,7,6,,,,,2,1,Completed,2.2,1.61
11,New York,New York Open,2/14/2018,ATP250,Indoor,Hard,2nd Round,3,Mannarino A.,Gojowczyk P.,445,252,25,63,1670,816,6,7,7,5,4,1,,,,,1,1,Retired,1.83,1.83
11,New York,New York Open,2/14/2018,ATP250,Indoor,Hard,2nd Round,3,Menendez-Maceiras A.,Chardy J.,473,117,128,95,446,580,7,5,7,6,,,,,,,2,0,Completed,3.5,1.28
11,New York,New York Open,2/15/2018,ATP250,Indoor,Hard,2nd Round,3,Albot R.,Isner J.,7,316,91,18,608,2230,7,6,3,6,6,3,,,,,2,1,Completed,4.5,1.2
11,New York,New York Open,2/15/2018,ATP250,Indoor,Hard,2nd Round,3,Nishikori K.,Donskoy E.,524,184,27,72,1655,739,6,2,6,4,,,,,,,2,0,Completed,1.22,4
11,New York,New York Open,2/15/2018,ATP250,Indoor,Hard,2nd Round,3,Tiafoe F.,Sela D.,701,640,98,100,569,550,6,4,3,6,6,0,,,,,2,1,Completed,1.66,2.1
11,New York,New York Open,2/15/2018,ATP250,Indoor,Hard,2nd Round,3,Karlovic I.,Harrison R.,339,295,89,44,635,1105,6,4,6,4,,,,,,,2,0,Completed,2,1.72
11,New York,New York Open,2/15/2018,ATP250,Indoor,Hard,2nd Round,3,Anderson K.,Escobedo E.,17,202,11,131,2620,444,3,6,6,4,7,6,,,,,2,1,Completed,1.2,4.5
11,New York,New York Open,2/16/2018,ATP250,Indoor,Hard,2nd Round,3,Querrey S.,Youzhny M.,572,768,12,94,2490,592,6,4,6,3,,,,,,,2,0,Completed,1.3,3.4
11,New York,New York Open,2/16/2018,ATP250,Indoor,Hard,Quarterfinals,3,Mannarino A.,Menendez-Maceiras A.,445,473,25,128,1670,446,7,5,2,6,6,3,,,,,2,1,Completed,1.2,4.5
11,New York,New York Open,2/16/2018,ATP250,Indoor,Hard,Quarterfinals,3,Querrey S.,Karlovic I.,572,339,12,89,2490,635,7,6,7,6,,,,,,,2,0,Completed,1.66,2.2
11,New York,New York Open,2/17/2018,ATP250,Indoor,Hard,Quarterfinals,3,Nishikori K.,Albot R.,524,7,27,91,1655,608,4,6,6,3,6,1,,,,,2,1,Completed,1.11,6.5
11,New York,New York Open,2/17/2018,ATP250,Indoor,Hard,Quarterfinals,3,Anderson K.,Tiafoe F.,17,701,11,98,2620,569,6,3,5,7,6,4,,,,,2,1,Completed,1.36,3.25
11,New York,New York Open,2/17/2018,ATP250,Indoor,Hard,Semifinals,3,Querrey S.,Mannarino A.,572,445,12,25,2490,1670,6,7,7,5,6,3,,,,,2,1,Completed,1.66,2.2
11,New York,New York Open,2/18/2018,ATP250,Indoor,Hard,Semifinals,3,Anderson K.,Nishikori K.,17,524,11,27,2620,1655,6,1,3,6,7,6,,,,,2,1,Completed,2.37,1.57
11,New York,New York Open,2/18/2018,ATP250,Indoor,Hard,The Final,3,Anderson K.,Querrey S.,17,572,11,12,2620,2490,4,6,6,3,7,6,,,,,2,1,Completed,1.8,2
12,Rotterdam,ABN AMRO World Tennis Tournament,2/12/2018,ATP500,Indoor,Hard,1st Round,3,Lopez F.,Klizan M.,430,361,37,150,1295,376,6,3,7,6,,,,,,,2,0,Completed,2,1.72
12,Rotterdam,ABN AMRO World Tennis Tournament,2/12/2018,ATP500,Indoor,Hard,1st Round,3,Berdych T.,Zverev M.,68,782,17,53,2320,952,7,5,6,3,,,,,,,2,0,Completed,1.16,5
12,Rotterdam,ABN AMRO World Tennis Tournament,2/12/2018,ATP500,Indoor,Hard,1st Round,3,Zverev A.,Ferrer D.,781,212,4,39,4450,1280,6,4,6,3,,,,,,,2,0,Completed,1.36,3
12,Rotterdam,ABN AMRO World Tennis Tournament,2/12/2018,ATP500,Indoor,Hard,1st Round,3,Seppi A.,Sousa J.,641,675,81,68,686,755,6,4,1,6,6,2,,,,,2,1,Completed,1.8,1.9
12,Rotterdam,ABN AMRO World Tennis Tournament,2/13/2018,ATP500,Indoor,Hard,1st Round,3,Kohlschreiber P.,Khachanov K.,366,345,36,48,1335,1030,3,6,7,6,7,6,,,,,2,1,Completed,2.37,1.53
12,Rotterdam,ABN AMRO World Tennis Tournament,2/13/2018,ATP500,Indoor,Hard,1st Round,3,Troicki V.,Struff J.L.,710,686,67,56,755,905,1,6,7,6,6,2,,,,,2,1,Completed,2.2,1.61
12,Rotterdam,ABN AMRO World Tennis Tournament,2/13/2018,ATP500,Indoor,Hard,1st Round,3,Medvedev D.,Muller G.,466,502,57,28,894,1535,6,4,7,6,,,,,,,2,0,Completed,1.72,2
12,Rotterdam,ABN AMRO World Tennis Tournament,2/13/2018,ATP500,Indoor,Hard,1st Round,3,Goffin D.,Mahut N.,250,442,7,101,3400,547,6,1,6,3,,,,,,,2,0,Completed,1.12,6
12,Rotterdam,ABN AMRO World Tennis Tournament,2/13/2018,ATP500,Indoor,Hard,1st Round,3,Griekspoor T.,Wawrinka S.,272,752,259,13,197,2475,4,6,6,3,6,2,,,,,2,1,Completed,7,1.1
12,Rotterdam,ABN AMRO World Tennis Tournament,2/13/2018,ATP500,Indoor,Hard,1st Round,3,Krajinovic F.,Auger-Aliassime F.,377,32,38,168,1283,327,6,2,3,6,7,5,,,,,2,1,Completed,1.57,2.25
12,Rotterdam,ABN AMRO World Tennis Tournament,2/14/2018,ATP500,Indoor,Hard,1st Round,3,Herbert P.H..,Gasquet R.,297,234,80,33,690,1375,3,1,,,,,,,,,0,0,Retired,3,1.36
12,Rotterdam,ABN AMRO World Tennis Tournament,2/14/2018,ATP500,Indoor,Hard,1st Round,3,Rublev A.,Pouille L.,609,565,34,16,1355,2335,7,5,6,4,,,,,,,2,0,Completed,1.72,2
12,Rotterdam,ABN AMRO World Tennis Tournament,2/14/2018,ATP500,Indoor,Hard,1st Round,3,Dzumhur D.,Copil M.,190,130,29,74,1490,731,6,4,6,4,,,,,,,2,0,Completed,1.4,2.75
12,Rotterdam,ABN AMRO World Tennis Tournament,2/14/2018,ATP500,Indoor,Hard,1st Round,3,Haase R.,De Bakker T.,283,148,42,352,1175,121,6,2,6,2,,,,,,,2,0,Completed,1.4,2.75
12,Rotterdam,ABN AMRO World Tennis Tournament,2/14/2018,ATP500,Indoor,Hard,1st Round,3,Dimitrov G.,Sugita Y.,173,688,5,41,4425,1235,6,4,7,6,,,,,,,2,0,Completed,1.22,4
12,Rotterdam,ABN AMRO World Tennis Tournament,2/14/2018,ATP500,Indoor,Hard,1st Round,3,Federer R.,Bemelmans R.,211,64,2,116,9605,498,6,1,6,2,,,,,,,2,0,Completed,1.03,15
12,Rotterdam,ABN AMRO World Tennis Tournament,2/14/2018,ATP500,Indoor,Hard,2nd Round,3,Goffin D.,Lopez F.,250,430,7,37,3400,1295,6,1,6,3,,,,,,,2,0,Completed,1.2,4.5
12,Rotterdam,ABN AMRO World Tennis Tournament,2/14/2018,ATP500,Indoor,Hard,2nd Round,3,Berdych T.,Troicki V.,68,710,17,67,2320,755,6,1,6,2,,,,,,,2,0,Completed,1.2,4.5
12,Rotterdam,ABN AMRO World Tennis Tournament,2/14/2018,ATP500,Indoor,Hard,2nd Round,3,Seppi A.,Zverev A.,641,781,81,4,686,4450,6,4,6,3,,,,,,,2,0,Completed,5,1.16
12,Rotterdam,ABN AMRO World Tennis Tournament,2/15/2018,ATP500,Indoor,Hard,2nd Round,3,Rublev A.,Dzumhur D.,609,190,34,29,1355,1490,6,4,7,6,,,,,,,2,0,Completed,1.4,2.75
12,Rotterdam,ABN AMRO World Tennis Tournament,2/15/2018,ATP500,Indoor,Hard,2nd Round,3,Medvedev D.,Herbert P.H..,466,297,57,80,894,690,3,6,7,6,6,4,,,,,2,1,Completed,1.53,2.37
