,ATP,Location,Tournament,Date,Series,Court,Surface,Round,Best of,Winner,Loser,WinnerID,LoserID,WRank,LRank,WPts,LPts,W1,L1,W2,L2,W3,L3,W4,L4,W5,L5,Wsets,Lsets,Comment,B365W,B365L,full_date
24255,16,Acapulco,Abierto Mexicano,2/27/2019,ATP500,Outdoor,Hard,2nd Round,3,Millman J.,Gojowczyk P.,479,252,44.0,87.0,1008.0,640.0,6.0,0.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.4,2.75,2019-02-27
24256,16,Acapulco,Abierto Mexicano,2/27/2019,ATP500,Outdoor,Hard,2nd Round,3,Isner J.,Querrey S.,316,572,9.0,57.0,3270.0,880.0,6.0,4.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.83,1.83,2019-02-27
24257,16,Acapulco,Abierto Mexicano,2/28/2019,ATP500,Outdoor,Hard,2nd Round,3,Mcdonald M.,Tiafoe F.,463,701,71.0,34.0,753.0,1175.0,6.0,7.0,7.0,5.0,6.0,3.0,,,,,2.0,1.0,Completed,2.25,1.57,2019-02-28
24258,16,Acapulco,Abierto Mexicano,2/28/2019,ATP500,Outdoor,Hard,2nd Round,3,Wawrinka S.,Johnson S.,752,328,42.0,36.0,1040.0,1145.0,7.0,6.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.25,3.75,2019-02-28
24259,16,Acapulco,Abierto Mexicano,2/28/2019,ATP500,Outdoor,Hard,2nd Round,3,Norrie C.,Schwartzman D.,526,638,64.0,25.0,797.0,1485.0,7.0,6.0,4.0,6.0,6.0,3.0,,,,,2.0,1.0,Completed,2.1,1.66,2019-02-28
24260,16,Acapulco,Abierto Mexicano,2/28/2019,ATP500,Outdoor,Hard,2nd Round,3,Kyrgios N.,Nadal R.,398,508,72.0,2.0,750.0,8320.0,3.0,6.0,7.0,6.0,7.0,6.0,,,,,2.0,1.0,Completed,4.0,1.22,2019-02-28
24261,16,Acapulco,Abierto Mexicano,2/28/2019,ATP500,Outdoor,Hard,2nd Round,3,De Minaur A.,Lopez F.,152,430,26.0,73.0,1443.0,745.0,,,,,,,,,,,,,Walkover,1.28,3.5,2019-02-28
24262,16,Acapulco,Abierto Mexicano,2/28/2019,ATP500,Outdoor,Hard,2nd Round,3,Zverev A.,Ferrer D.,781,212,3.0,145.0,6475.0,400.0,7.0,6.0,6.0,1.0,,,,,,,2.0,0.0,Completed,1.16,5.0,2019-02-28
24263,16,Acapulco,Abierto Mexicano,2/28/2019,ATP500,Outdoor,Hard,Quarterfinals,3,Norrie C.,Mcdonald M.,526,463,64.0,71.0,797.0,753.0,6.0,3.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.66,2.2,2019-02-28
24264,16,Acapulco,Abierto Mexicano,3/1/2019,ATP500,Outdoor,Hard,Quarterfinals,3,Zverev A.,De Minaur A.,781,152,3.0,26.0,6475.0,1443.0,6.0,4.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.33,3.4,2019-03-01
24265,16,Acapulco,Abierto Mexicano,3/1/2019,ATP500,Outdoor,Hard,Quarterfinals,3,Kyrgios N.,Wawrinka S.,398,752,72.0,42.0,750.0,1040.0,7.0,5.0,6.0,7.0,6.0,4.0,,,,,2.0,1.0,Completed,2.62,1.5,2019-03-01
24266,16,Acapulco,Abierto Mexicano,3/1/2019,ATP500,Outdoor,Hard,Quarterfinals,3,Isner J.,Millman J.,316,479,9.0,44.0,3270.0,1008.0,7.0,6.0,6.0,7.0,7.0,6.0,,,,,2.0,1.0,Completed,1.61,2.3,2019-03-01
24267,16,Acapulco,Abierto Mexicano,3/2/2019,ATP500,Outdoor,Hard,Semifinals,3,Zverev A.,Norrie C.,781,526,3.0,64.0,6475.0,797.0,7.0,6.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.16,5.0,2019-03-02
24268,16,Acapulco,Abierto Mexicano,3/2/2019,ATP500,Outdoor,Hard,Semifinals,3,Kyrgios N.,Isner J.,398,316,72.0,9.0,750.0,3270.0,7.0,5.0,5.0,7.0,7.0,6.0,,,,,2.0,1.0,Completed,1.72,2.1,2019-03-02
24269,16,Acapulco,Abierto Mexicano,3/3/2019,ATP500,Outdoor,Hard,The Final,3,Kyrgios N.,Zverev A.,398,781,72.0,3.0,750.0,6475.0,6.0,3.0,6.0,4.0,,,,,,,2.0,0.0,Completed,2.75,1.44,2019-03-03
24270,17,Dubai ,Dubai Tennis Championships,2/25/2019,ATP500,Outdoor,Hard,1st Round,3,Fucsovics M.,Dzumhur D.,222,190,35.0,50.0,1150.0,950.0,6.0,1.0,7.0,6.0,,,,,,,2.0,0.0,Completed,1.44,2.62,2019-02-25
24271,17,Dubai ,Dubai Tennis Championships,2/25/2019,ATP500,Outdoor,Hard,1st Round,3,Verdasco F.,Fabbiano T.,738,208,32.0,85.0,1200.0,653.0,3.0,6.0,6.0,3.0,6.0,2.0,,,,,2.0,1.0,Completed,1.4,2.75,2019-02-25
24272,17,Dubai ,Dubai Tennis Championships,2/25/2019,ATP500,Outdoor,Hard,1st Round,3,Struff J.L.,Raonic M.,686,582,54.0,14.0,910.0,2275.0,6.0,4.0,5.0,7.0,6.0,4.0,,,,,2.0,1.0,Completed,4.33,1.2,2019-02-25
24273,17,Dubai ,Dubai Tennis Championships,2/25/2019,ATP500,Outdoor,Hard,1st Round,3,Basilashvili N.,Khachanov K.,52,345,19.0,12.0,1820.0,2675.0,6.0,4.0,6.0,1.0,,,,,,,2.0,0.0,Completed,2.62,1.44,2019-02-25
24274,17,Dubai ,Dubai Tennis Championships,2/25/2019,ATP500,Outdoor,Hard,1st Round,3,Federer R.,Kohlschreiber P.,211,366,7.0,31.0,4100.0,1205.0,6.0,4.0,3.0,6.0,6.0,1.0,,,,,2.0,1.0,Completed,1.1,7.0,2019-02-25
24275,17,Dubai ,Dubai Tennis Championships,2/25/2019,ATP500,Outdoor,Hard,1st Round,3,Bautista Agut R.,Ramanathan R.,54,578,18.0,137.0,1955.0,425.0,6.0,4.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.07,9.0,2019-02-25
24276,17,Dubai ,Dubai Tennis Championships,2/26/2019,ATP500,Outdoor,Hard,1st Round,3,Berankis R.,Medvedev D.,67,466,113.0,15.0,516.0,2230.0,6.0,3.0,6.0,3.0,,,,,,,2.0,0.0,Completed,5.5,1.14,2019-02-26
24277,17,Dubai ,Dubai Tennis Championships,2/26/2019,ATP500,Outdoor,Hard,1st Round,3,Kudla D.,Berrettini M.,384,71,68.0,56.0,770.0,895.0,2.0,6.0,7.0,5.0,7.0,5.0,,,,,2.0,1.0,Completed,3.25,1.33,2019-02-26
24278,17,Dubai ,Dubai Tennis Championships,2/26/2019,ATP500,Outdoor,Hard,1st Round,3,Gerasimov E.,Haase R.,238,283,155.0,62.0,358.0,825.0,7.0,6.0,7.0,6.0,,,,,,,2.0,0.0,Completed,2.0,1.72,2019-02-26
24279,17,Dubai ,Dubai Tennis Championships,2/26/2019,ATP500,Outdoor,Hard,1st Round,3,Nishikori K.,Paire B.,524,544,6.0,65.0,4190.0,795.0,6.0,4.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.18,4.5,2019-02-26
24280,17,Dubai ,Dubai Tennis Championships,2/26/2019,ATP500,Outdoor,Hard,1st Round,3,Hurkacz H.,Moutet C.,309,499,77.0,143.0,715.0,403.0,6.0,3.0,7.0,5.0,,,,,,,2.0,0.0,Completed,1.57,2.25,2019-02-26
24281,17,Dubai ,Dubai Tennis Championships,2/26/2019,ATP500,Outdoor,Hard,1st Round,3,Baghdatis M.,Safwat M.,37,619,128.0,218.0,450.0,233.0,4.0,6.0,6.0,3.0,6.0,4.0,,,,,2.0,1.0,Completed,1.14,5.5,2019-02-26
24282,17,Dubai ,Dubai Tennis Championships,2/26/2019,ATP500,Outdoor,Hard,1st Round,3,Berdych T.,Ivashka I.,68,319,88.0,98.0,640.0,592.0,6.0,4.0,4.0,6.0,7.0,6.0,,,,,2.0,1.0,Completed,1.16,5.0,2019-02-26
24283,17,Dubai ,Dubai Tennis Championships,2/26/2019,ATP500,Outdoor,Hard,1st Round,3,Monfils G.,Cilic M.,490,124,23.0,10.0,1560.0,3095.0,6.0,3.0,4.0,6.0,6.0,0.0,,,,,2.0,1.0,Completed,1.9,1.8,2019-02-26
24284,17,Dubai ,Dubai Tennis Championships,2/26/2019,ATP500,Outdoor,Hard,1st Round,3,Coric B.,Vesely J.,133,739,13.0,96.0,2605.0,598.0,7.0,5.0,3.0,6.0,7.0,6.0,,,,,2.0,1.0,Completed,1.2,4.33,2019-02-26
24285,17,Dubai ,Dubai Tennis Championships,2/26/2019,ATP500,Outdoor,Hard,1st Round,3,Tsitsipas S.,Ebden M.,715,191,11.0,47.0,2965.0,1001.0,6.0,4.0,3.0,6.0,6.0,3.0,,,,,2.0,1.0,Completed,1.22,4.0,2019-02-26
24286,17,Dubai ,Dubai Tennis Championships,2/27/2019,ATP500,Outdoor,Hard,2nd Round,3,Hurkacz H.,Nishikori K.,309,524,77.0,6.0,715.0,4190.0,7.0,5.0,5.0,7.0,6.0,2.0,,,,,2.0,1.0,Completed,5.5,1.14,2019-02-27
24287,17,Dubai ,Dubai Tennis Championships,2/27/2019,ATP500,Outdoor,Hard,2nd Round,3,Berankis R.,Kudla D.,67,384,113.0,68.0,516.0,770.0,6.0,4.0,6.0,1.0,,,,,,,2.0,0.0,Completed,1.53,2.37,2019-02-27
24288,17,Dubai ,Dubai Tennis Championships,2/27/2019,ATP500,Outdoor,Hard,2nd Round,3,Basilashvili N.,Bautista Agut R.,52,54,19.0,18.0,1820.0,1955.0,6.0,7.0,6.0,4.0,6.0,3.0,,,,,2.0,1.0,Completed,2.75,1.4,2019-02-27
24289,17,Dubai ,Dubai Tennis Championships,2/27/2019,ATP500,Outdoor,Hard,2nd Round,3,Fucsovics M.,Struff J.L.,222,686,35.0,54.0,1150.0,910.0,6.0,4.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.53,2.37,2019-02-27
24290,17,Dubai ,Dubai Tennis Championships,2/27/2019,ATP500,Outdoor,Hard,2nd Round,3,Monfils G.,Baghdatis M.,490,37,23.0,128.0,1560.0,450.0,6.0,3.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.14,5.5,2019-02-27
24291,17,Dubai ,Dubai Tennis Championships,2/27/2019,ATP500,Outdoor,Hard,2nd Round,3,Tsitsipas S.,Gerasimov E.,715,238,11.0,155.0,2965.0,358.0,6.0,3.0,6.0,1.0,,,,,,,2.0,0.0,Completed,1.2,4.33,2019-02-27
24292,17,Dubai ,Dubai Tennis Championships,2/27/2019,ATP500,Outdoor,Hard,2nd Round,3,Federer R.,Verdasco F.,211,738,7.0,32.0,4100.0,1200.0,6.0,3.0,3.0,6.0,6.0,3.0,,,,,2.0,1.0,Completed,1.14,5.5,2019-02-27
24293,17,Dubai ,Dubai Tennis Championships,2/27/2019,ATP500,Outdoor,Hard,2nd Round,3,Coric B.,Berdych T.,133,68,13.0,88.0,2605.0,640.0,1.0,6.0,6.0,1.0,7.0,6.0,,,,,2.0,1.0,Completed,2.1,1.66,2019-02-27
24294,17,Dubai ,Dubai Tennis Championships,2/28/2019,ATP500,Outdoor,Hard,Quarterfinals,3,Monfils G.,Berankis R.,490,67,23.0,113.0,1560.0,516.0,6.0,1.0,6.0,7.0,6.0,2.0,,,,,2.0,1.0,Completed,1.16,5.0,2019-02-28
24295,17,Dubai ,Dubai Tennis Championships,2/28/2019,ATP500,Outdoor,Hard,Quarterfinals,3,Tsitsipas S.,Hurkacz H.,715,309,11.0,77.0,2965.0,715.0,7.0,6.0,6.0,7.0,6.0,1.0,,,,,2.0,1.0,Completed,1.2,4.5,2019-02-28
24296,17,Dubai ,Dubai Tennis Championships,2/28/2019,ATP500,Outdoor,Hard,Quarterfinals,3,Federer R.,Fucsovics M.,211,222,7.0,35.0,4100.0,1150.0,7.0,6.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.16,5.0,2019-02-28
24297,17,Dubai ,Dubai Tennis Championships,2/28/2019,ATP500,Outdoor,Hard,Quarterfinals,3,Coric B.,Basilashvili N.,133,52,13.0,19.0,2605.0,1820.0,4.0,6.0,6.0,2.0,7.0,6.0,,,,,2.0,1.0,Completed,1.8,2.0,2019-02-28
24298,17,Dubai ,Dubai Tennis Championships,3/1/2019,ATP500,Outdoor,Hard,Semifinals,3,Tsitsipas S.,Monfils G.,715,490,11.0,23.0,2965.0,1560.0,4.0,6.0,7.0,6.0,7.0,6.0,,,,,2.0,1.0,Completed,2.1,1.72,2019-03-01
24299,17,Dubai ,Dubai Tennis Championships,3/1/2019,ATP500,Outdoor,Hard,Semifinals,3,Federer R.,Coric B.,211,133,7.0,13.0,4100.0,2605.0,6.0,2.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.36,3.2,2019-03-01
24300,17,Dubai ,Dubai Tennis Championships,3/2/2019,ATP500,Outdoor,Hard,The Final,3,Federer R.,Tsitsipas S.,211,715,7.0,11.0,4100.0,2965.0,6.0,4.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.28,3.75,2019-03-02
24301,18,Sao Paulo,Brasil Open,2/25/2019,ATP250,Indoor,Clay,1st Round,3,Garin C.,Sousa P.,232,676,92.0,101.0,620.0,560.0,7.0,6.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.25,3.75,2019-02-25
24302,18,Sao Paulo,Brasil Open,2/25/2019,ATP250,Indoor,Clay,1st Round,3,Carballes Baena R.,Marterer M.,106,450,111.0,97.0,517.0,594.0,3.0,6.0,6.0,1.0,6.0,2.0,,,,,2.0,1.0,Completed,2.1,1.66,2019-02-25
24303,18,Sao Paulo,Brasil Open,2/25/2019,ATP250,Indoor,Clay,1st Round,3,Trungelliti M.,Daniel T.,712,142,121.0,70.0,472.0,765.0,6.0,4.0,3.0,6.0,7.0,6.0,,,,,2.0,1.0,Completed,2.25,1.57,2019-02-25
