,Unnamed: 0,HomeTeam,AwayTeam,Season,Round,Result,TrueForecast,CalculatedForecast,ELO_Rating_K,Variance,Density,RPS,HomeRating,AwayRating,Home_elo_rating,Away_elo_rating
25805,25805,0,28,0,171,home,0.69-0.19-0.12,0.61-0.23-0.16,17,0,0.4526130653266332,0.08739781137916366,980.203037029798,799.7028271008772,994.6752065733687,867.6503299265288
26505,26505,0,12,0,187,home,0.41-0.29-0.30,0.46-0.28-0.26,17,0,0.4526130653266332,0.1790533715248909,1008.8700835157753,1017.2535055887654,998.6353479553463,974.5781156398833
26593,26593,0,10,0,189,away,0.22-0.27-0.51,0.34-0.29-0.37,17,0,0.4526130653266332,0.2540125976945323,1008.291698443844,1165.343795129911,1004.6630745014353,1067.3807209382283
26681,26681,0,8,0,191,home,0.55-0.25-0.20,0.50-0.27-0.23,17,0,0.4526130653266332,0.14961857134704598,1008.8687214082203,923.1677045596547,989.7013386562945,937.5130820779547
26928,26928,0,2,0,197,home,0.58-0.24-0.18,0.53-0.26-0.21,17,0,0.4526130653266332,0.1336670578930585,1002.489478745528,900.8633933999347,989.4756016565823,920.544179818638
27026,27026,0,100,0,199,away,0.24-0.27-0.49,0.24-0.27-0.49,17,0,0.4526130653266332,0.15687827506677193,1003.8553352473746,1147.389317984543,982.731255648386,1127.681853960617
27644,27644,0,114,0,213,away,0.53-0.26-0.21,0.54-0.26-0.20,17,0,0.4526130653266332,0.4639658581385698,1010.5696498946,941.1329668927627,984.587174565026,906.9114268056128
27828,27828,0,118,0,217,home,0.35-0.29-0.35,0.29-0.28-0.43,17,0,0.4526130653266332,0.3474904448940894,1015.3121498554956,1064.969461922538,984.9862469557144,1087.7904030784944
28500,28500,0,132,0,231,away,0.15-0.22-0.62,0.29-0.29-0.43,17,0,0.4526130653266332,0.20711227901946733,995.0229278386548,1229.9288312666554,1012.3315670535077,1112.0438823778977
28947,28947,0,142,0,241,home,0.59-0.24-0.18,0.52-0.26-0.22,17,0,0.4526130653266332,0.13991850414536489,985.2392582113147,877.7571825254922,1011.6783543725079,949.4573162300347
29033,29033,0,144,0,243,draw,0.37-0.29-0.34,0.47-0.28-0.25,17,0,0.4526130653266332,0.14309401347705705,985.6264327959344,1022.4401658717227,1010.0976497457514,978.9130587893593
29120,29120,0,146,0,245,away,0.36-0.29-0.35,0.33-0.29-0.38,17,0,0.4526130653266332,0.2506897876264492,986.463545674025,1035.0007015973551,1015.8024500553407,1081.0220574892546
29201,29201,0,148,0,247,draw,0.67-0.20-0.13,0.73-0.17-0.10,17,0,0.4526130653266332,0.27270082897045145,994.0737240315027,824.1050072277478,1009.5218654279387,792.2337853267488
29290,29290,0,150,0,249,draw,0.55-0.25-0.20,0.47-0.28-0.25,17,0,0.4526130653266332,0.14337344560562476,990.5183781624708,909.4006575116628,1003.6227222757296,971.7754526273143
29391,29391,0,152,0,251,draw,0.14-0.21-0.65,0.17-0.23-0.60,17,0,0.4526130653266332,0.19334465073283888,988.5340882145366,1244.4278015791406,1000.9771477866904,1217.674666823914
29668,29668,0,158,0,257,draw,0.34-0.29-0.37,0.38-0.29-0.33,17,0,0.4526130653266332,0.12653414552828204,976.8554621120744,1039.597407476956,1010.9660394462662,1042.0722646650088
29763,29763,0,160,0,259,home,0.51-0.27-0.23,0.58-0.24-0.18,17,0,0.4526130653266332,0.1055842021659504,987.2751763192452,931.7904260272827,998.9908189763612,896.9416505247874
30042,30042,0,166,0,265,draw,0.44-0.28-0.28,0.55-0.25-0.20,17,0,0.4526130653266332,0.16964551962274968,1004.8319354130264,994.2559006409807,1012.7292924409467,931.1210744091096
30141,30141,0,168,0,267,draw,0.45-0.28-0.27,0.46-0.28-0.26,17,0,0.4526130653266332,0.14031899971757492,1000.4067829625787,986.3923268176227,995.9356461753416,971.6167086012108
30319,30319,0,172,0,271,home,0.30-0.29-0.41,0.38-0.29-0.33,17,0,0.4526130653266332,0.24576344309158926,1006.113778656181,1098.2510118192342,993.4575130377806,1024.4991828852071
30514,30514,0,176,0,275,draw,0.51-0.27-0.22,0.60-0.23-0.17,17,0,0.4526130653266332,0.1920373331345865,1005.70066222151,949.3808742274524,1009.3823909319729,894.5002634118822
30616,30616,0,178,0,277,draw,0.32-0.29-0.39,0.31-0.29-0.40,17,0,0.4526130653266332,0.12895507614809767,1011.8026436261213,1088.2254882202917,1013.0827616124376,1098.4135810244632
30715,30715,0,180,0,279,home,0.51-0.27-0.23,0.38-0.29-0.33,17,0,0.4526130653266332,0.2426046196718993,1009.5383615989298,955.2938131097467,1007.5174601783482,1036.1426968085716
31095,31095,0,188,0,287,draw,0.25-0.27-0.48,0.25-0.28-0.47,17,0,0.4526130653266332,0.14207846286448106,1005.7043919090738,1140.450230391206,1013.9577176011943,1142.6921729018475
31447,31447,0,196,0,295,away,0.10-0.16-0.74,0.16-0.23-0.61,17,0,0.4526130653266332,0.09078254208604204,997.474904515319,1321.0516403205902,1016.0342730990023,1238.138230599348
31700,31700,0,97,0,301,away,0.19-0.25-0.57,0.34-0.29-0.37,17,0,0.4526130653266332,0.25765548273280164,994.3774596269606,1188.4887724910518,1022.0458088965506,1082.0381468804876
32154,32154,0,87,0,311,home,0.44-0.28-0.27,0.50-0.27-0.23,17,0,0.4526130653266332,0.1533950661370444,1000.1705222445182,988.0524604983293,996.69819640679,948.3021941057536
32335,32335,0,83,0,315,home,0.47-0.28-0.25,0.51-0.27-0.23,17,0,0.4526130653266332,0.14642538217705695,1004.8996127139699,972.2262031374228,1014.3922029416228,958.9491668322901
32522,32522,0,79,0,319,away,0.13-0.20-0.66,0.27-0.28-0.44,17,0,0.4526130653266332,0.1922442934162029,1000.949628096648,1264.8009543117128,1037.989694826822,1150.348844177685
32619,32619,0,77,0,321,draw,0.52-0.26-0.22,0.36-0.29-0.35,17,0,0.4526130653266332,0.12562513900379266,996.7699167129293,933.3291476043393,1030.2790791434386,1075.377703982487
32815,32815,0,73,0,325,away,0.33-0.29-0.38,0.47-0.28-0.25,17,0,0.4526130653266332,0.38786228426394265,1005.6893237981723,1074.8492991667235,1026.058354739213,996.85290284562
32911,32911,0,71,0,327,away,0.32-0.29-0.39,0.37-0.29-0.34,17,0,0.4526130653266332,0.28893985051893056,999.9594947029148,1075.5786075746232,1014.9712884875937,1052.2361187491438
32998,32998,0,69,0,329,away,0.29-0.29-0.42,0.28-0.28-0.44,17,0,0.4526130653266332,0.1960399434223992,999.6921082904724,1096.830145458972,1002.5641081689002,1111.6437317789903
33256,33256,0,63,0,335,home,0.51-0.27-0.23,0.42-0.29-0.29,17,0,0.4526130653266332,0.2110593758960689,1002.7371376203167,949.334662782744,991.728748527438,995.2885354006357
33428,33428,0,59,0,339,draw,0.77-0.15-0.08,0.64-0.21-0.14,17,0,0.4526130653266332,0.21593456341054254,1009.5539569974184,754.265832668005,988.2044945572287,841.4875100722461
33708,33708,0,53,0,345,home,0.39-0.29-0.32,0.35-0.29-0.36,17,0,0.4526130653266332,0.2780707165598888,992.490380936779,1019.0184761675937,995.661489407921,1050.6279432503193
33875,33875,0,49,0,349,draw,0.56-0.25-0.19,0.58-0.24-0.18,17,0,0.4526130653266332,0.1859330258374022,1002.861764139638,915.1271507093061,1003.5501021845832,897.2975572233232
33969,33969,0,47,0,351,home,0.18-0.24-0.57,0.26-0.28-0.46,17,0,0.4526130653266332,0.37567567496104143,1004.5399231950121,1202.3963548232325,999.384988631512,1120.6963088375342
34227,34227,0,41,0,357,home,0.70-0.19-0.12,0.67-0.20-0.13,17,0,0.4526130653266332,0.062417895285890264,1001.8223464058076,812.4012877020207,1018.5613789536657,849.8116918417593
34493,34493,0,35,0,363,draw,0.48-0.27-0.25,0.49-0.27-0.24,17,0,0.4526130653266332,0.14909411238055786,1007.5736817513181,971.8409831293538,1021.8389783803101,977.3267080300377
34922,34922,0,25,0,373,draw,0.42-0.29-0.30,0.41-0.29-0.30,17,0,0.4526130653266332,0.12961801062100775,1005.063378254554,1012.0636022575383,1027.7581028687787,1039.1123049245568
35016,35016,0,23,0,375,away,0.41-0.29-0.30,0.35-0.29-0.36,17,0,0.4526130653266332,0.26597679466139,1003.0248674461992,1010.5816981290525,1032.268166533705,1086.1012447454614
35108,35108,0,21,0,377,home,0.47-0.28-0.25,0.47-0.28-0.25,17,0,0.4526130653266332,0.17313446048062858,1011.6860006704128,982.854343498834,1023.1292013362784,993.657282266978
35366,35366,0,15,0,383,away,0.20-0.26-0.54,0.40-0.29-0.31,17,0,0.4526130653266332,0.3207548727388893,1000.6116449838366,1176.5495359789948,1049.8831809959602,1065.0512794502272
35455,35455,0,13,0,385,away,0.34-0.29-0.37,0.53-0.26-0.21,17,0,0.4526130653266332,0.4530627850522097,1000.7254940094897,1061.9535933784925,1047.5554383443064,976.7782356979736
35633,35633,0,9,0,389,draw,0.42-0.29-0.29,0.44-0.28-0.28,17,0,0.4526130653266332,0.1355791150175532,990.0432400221057,994.1401478040464,1025.4416079647349,1014.4371997112413
35724,35724,0,7,0,391,draw,0.26-0.28-0.47,0.40-0.29-0.32,17,0,0.4526130653266332,0.12790299678412487,975.3399458425597,1103.9377512401966,1023.2647454945752,1043.9370271787013
35882,35882,0,3,0,395,away,0.51-0.27-0.22,0.57-0.24-0.18,17,0,0.4526130653266332,0.4982051705899252,969.7948671328586,912.2011523749866,1016.9927953164824,917.6285660773295
35974,35974,0,1,0,397,home,0.69-0.19-0.12,0.76-0.15-0.08,17,0,0.4526130653266332,0.03124179210044855,969.9794827838167,789.5244473782251,1004.4569789319702,757.8895419391611
36342,36342,0,107,0,7,draw,0.48-0.27-0.24,0.42-0.29-0.29,19,0,0.4526130653266332,0.13133659020057814,928.8940309918147,891.2758531745094,1006.0677952398703,1009.8987074283957
36511,36511,0,111,0,11,draw,0.16-0.23-0.61,0.43-0.28-0.28,19,0,0.4526130653266332,0.13344187272286046,924.6271876652164,1149.4061370578593,1004.0178264399117,1000.0
36679,36679,0,115,0,15,home,0.24-0.27-0.49,0.40-0.29-0.31,19,0,0.4526130653266332,0.22423554889654415,921.3762254555894,1067.9171494604254,1003.8839271250723,1018.1346498431387
36773,36773,0,117,0,17,draw,0.21-0.26-0.54,0.42-0.29-0.30,19,0,0.4526130653266332,0.13087529344830875,926.3159572546659,1100.1810798406948,1011.6072897034296,1017.335674107742
36956,36956,0,121,0,21,home,0.45-0.28-0.27,0.45-0.28-0.27,19,0,0.4526130653266332,0.18677711244071987,912.4382710249513,893.193854986246,1023.1056268039093,1005.9566899588265
37054,37054,0,123,0,23,away,0.38-0.29-0.33,0.52-0.26-0.22,19,0,0.4526130653266332,0.4373624784255184,896.9985498272373,928.425097528744,1030.0163953742738,969.1845825709796
37239,37239,0,127,0,27,away,0.06-0.11-0.83,0.39-0.29-0.32,19,0,0.4526130653266332,0.3086497574848259,922.8672946450816,1332.3889055835655,1016.8635090265468,1040.3365290723516
37433,37433,0,131,0,31,away,0.17-0.23-0.60,0.41-0.29-0.30,19,0,0.4526130653266332,0.3286944537496151,916.3222628189113,1136.1578605652553,1007.4943004690924,1017.2755208275197
37528,37528,0,133,0,33,draw,0.17-0.24-0.59,0.42-0.29-0.29,19,0,0.4526130653266332,0.13117483261275542,922.8504887945883,1135.536162834797,989.3598386058039,993.8474167387393
37627,37627,0,135,0,35,away,0.29-0.29-0.42,0.42-0.29-0.29,19,0,0.4526130653266332,0.3422849137781102,917.5908686145993,1013.638462704762,987.3269960501883,987.9864546567364
37790,37790,0,139,0,39,away,0.22-0.26-0.51,0.34-0.29-0.37,19,0,0.4526130653266332,0.25515896762425894,926.2335690359979,1086.1967233240705,977.528247459638,1039.386309981427
37882,37882,0,141,0,41,away,0.21-0.26-0.53,0.32-0.29-0.39,19,0,0.4526130653266332,0.23609486032914465,925.4631902431469,1094.4363097143596,978.1789282180557,1054.5828938227644
38047,38047,0,145,0,45,draw,0.36-0.29-0.35,0.39-0.29-0.32,19,0,0.4526130653266332,0.1276976387972984,934.594076771626,980.9760611069316,956.2541710363142,978.2452858401016
38150,38150,0,147,0,47,home,0.27-0.28-0.44,0.29-0.28-0.43,19,0,0.4526130653266332,0.34820995585000825,925.6554779954756,1037.766214348515,948.6844773313693,1051.966144183804
38341,38341,0,151,0,51,away,0.21-0.26-0.53,0.31-0.29-0.40,19,0,0.4526130653266332,0.23163270252109966,938.7213089399893,1109.0752577557557,971.7214693481177,1051.6129228657508
38441,38441,0,153,0,53,away,0.06-0.12-0.81,0.23-0.27-0.50,19,0,0.4526130653266332,0.15205593450556604,945.6893993069524,1340.493888730302,962.2185013402568,1111.9523228327917
38536,38536,0,155,0,55,draw,0.37-0.29-0.34,0.41-0.29-0.30,19,0,0.4526130653266332,0.12939220537811755,946.3788439927499,984.9598600926784,954.6000488679324,967.0512554285527
38808,38808,0,161,0,61,away,0.29-0.28-0.43,0.36-0.29-0.35,19,0,0.4526130653266332,0.2777137841180333,928.3725907297484,1031.0860649465226,947.6769775086763,992.9678022892864
38914,38914,0,163,0,63,away,0.42-0.29-0.30,0.40-0.29-0.31,19,0,0.4526130653266332,0.3209906300493325,922.3628294285287,927.3160859629984,931.670141979178,946.6776230658822
39465,39465,0,175,0,75,away,0.52-0.26-0.22,0.44-0.28-0.28,19,0,0.4526130653266332,0.3541058553862622,909.2055916551437,847.1859997006308,934.1851762501598,927.0014382683456
39558,39558,0,177,0,77,home,0.63-0.22-0.15,0.43-0.28-0.29,19,0,0.4526130653266332,0.2042726436476516,913.3605035429463,774.7472918056629,936.4052988957893,934.3177478023844
39655,39655,0,179,0,79,draw,0.27-0.28-0.45,0.40-0.29-0.31,19,0,0.4526130653266332,0.12802623245526154,911.0553742698497,1024.9333424234892,949.7172331924719,969.6254371862292
39748,39748,0,181,0,81,home,0.49-0.27-0.24,0.52-0.26-0.22,19,0,0.4526130653266332,0.14046644298572109,915.6584276192436,872.4027338008107,944.5376134783603,882.8952057244461
39848,39848,0,183,0,83,home,0.19-0.25-0.56,0.24-0.27-0.49,19,0,0.4526130653266332,0.4091895600748805,917.8300422274041,1106.9774197239094,950.3658568493428,1093.2678520715117
40025,40025,0,187,0,87,away,0.36-0.29-0.35,0.45-0.28-0.27,19,0,0.4526130653266332,0.3730095234207817,904.0548838101648,950.7215833336712,961.567249728568,941.9907628718668
40297,40297,0,193,0,93,away,0.29-0.29-0.43,0.26-0.28-0.47,19,0,0.4526130653266332,0.17560063794133973,912.2281549255824,1012.5806699352856,944.7207651647333,1071.9233129626857
40486,40486,0,197,0,97,home,0.31-0.29-0.41,0.34-0.29-0.37,19,0,0.4526130653266332,0.2876962515583805,917.224025086088,1003.4544069973932,936.5035509586412,998.3561182163257
40762,40762,0,96,0,103,draw,0.15-0.22-0.62,0.20-0.25-0.55,19,0,0.4526130653266332,0.17155998451034218,919.8604609527107,1154.4478104324921,951.6584081648233,1136.3173547978324
40932,40932,0,92,0,107,away,0.21-0.26-0.53,0.28-0.28-0.43,19,0,0.4526130653266332,0.1997635082274541,918.5736782816267,1088.0110514260232,966.6300482896105,1072.5272380842637
41104,41104,0,88,0,111,draw,0.29-0.29-0.42,0.40-0.29-0.31,19,0,0.4526130653266332,0.12871198225713498,922.254457045848,1021.6271508384967,957.8368517785376,973.8005742182664
41554,41554,0,78,0,121,draw,0.44-0.28-0.28,0.32-0.29-0.39,19,0,0.4526130653266332,0.12740914306428916,918.9292524797467,911.2047261963237,953.7641327722998,1029.8092444083459
41647,41647,0,76,0,123,home,0.74-0.17-0.10,0.61-0.23-0.16,19,0,0.4526130653266332,0.08680721759273588,916.1767433576654,695.3069621490814,953.655998147238,825.7579342200992
42294,42294,0,62,0,137,away,0.15-0.22-0.63,0.23-0.27-0.50,19,0,0.4526130653266332,0.15387862252670426,960.1268469955203,1196.7078885493015,952.5704191304486,1100.4851673413907
42543,42543,0,56,0,143,draw,0.38-0.29-0.33,0.42-0.29-0.29,19,0,0.4526130653266332,0.13218213011847754,965.2000395075336,997.6736720096503,940.4175440654352,940.9526177616347
42647,42647,0,54,0,145,draw,0.38-0.29-0.33,0.24-0.27-0.49,19,0,0.4526130653266332,0.14746166662880647,978.7386416302584,1010.0659794713957,938.2818308520821,1079.336287457184
42734,42734,0,52,0,147,home,0.30-0.29-0.42,0.29-0.29-0.42,19,0,0.4526130653266332,0.3410915637799323,974.0284353529852,1066.8505369999175,939.9342803019,1038.478537636366
42832,42832,0,50,0,149,away,0.23-0.27-0.51,0.28-0.28-0.44,19,0,0.4526130653266332,0.1941551232809374,978.2181450524913,1132.1810901347665,963.3769034092438,1074.0804842765554
42922,42922,0,48,0,151,away,0.67-0.20-0.13,0.54-0.26-0.20,19,0,0.4526130653266332,0.46349800193625607,979.3225775202293,813.0253716461099,954.7142588266354,877.334487674121
43097,43097,0,44,0,155,home,0.44-0.28-0.28,0.39-0.29-0.32,19,0,0.4526130653266332,0.2334077979230368,977.382116101768,968.6985777384191,955.6618763927772,977.1618162951593
43536,43536,0,34,0,165,home,0.37-0.29-0.34,0.33-0.29-0.37,19,0,0.4526130653266332,0.2913644535594001,969.6931229884807,1011.9374259709622,972.8113064351063,1037.2627931681513
43717,43717,0,30,0,169,home,0.51-0.26-0.22,0.51-0.27-0.23,19,0,0.4526130653266332,0.14836908530725576,980.5851706536096,921.334266626219,992.4072330249513,938.9507773738319
43819,43819,0,28,0,171,home,0.69-0.19-0.12,0.63-0.22-0.15,19,0,0.4526130653266332,0.08058639112052628,980.203037029798,799.7028271008772,998.4275839948205,861.04832138884
44519,44519,0,12,0,187,home,0.41-0.29-0.30,0.48-0.27-0.25,19,0,0.4526130653266332,0.16784335743127413,1008.8700835157753,1017.2535055887654,1002.6544954042523,968.2467608872304
44607,44607,0,10,0,189,away,0.22-0.27-0.51,0.34-0.29-0.37,19,0,0.4526130653266332,0.258524593961926,1008.291698443844,1165.343795129911,1009.1345935938555,1068.4793963413108
44695,44695,0,8,0,191,home,0.55-0.25-0.20,0.51-0.26-0.22,19,0,0.4526130653266332,0.14312263220160873,1008.8687214082203,923.1677045596547,992.2058773986683,933.347632516143
44942,44942,0,2,0,197,home,0.58-0.24-0.18,0.54-0.26-0.21,19,0,0.4526130653266332,0.12879331575477124,1002.489478745528,900.8633933999347,991.7565382868602,917.4465564657654
45040,45040,0,100,0,199,away,0.24-0.27-0.49,0.23-0.27-0.50,19,0,0.4526130653266332,0.1536718420789398,1003.8553352473746,1147.389317984543,983.780380799872,1131.9008070598652
45658,45658,0,114,0,213,away,0.53-0.26-0.21,0.55-0.25-0.20,19,0,0.4526130653266332,0.4690530892232386,1010.5696498946,941.1329668927627,985.7940306404448,904.8999104726677
45842,45842,0,118,0,217,home,0.35-0.29-0.35,0.29-0.29-0.43,19,0,0.4526130653266332,0.34392234209088696,1015.3121498554956,1064.969461922538,986.2865165318796,1086.718270695564
46514,46514,0,132,0,231,away,0.15-0.22-0.62,0.29-0.29-0.43,19,0,0.4526130653266332,0.20708331601181945,995.0229278386548,1229.9288312666554,1016.4971612753463,1116.2336121170572
46961,46961,0,142,0,241,home,0.59-0.24-0.18,0.53-0.26-0.21,19,0,0.4526130653266332,0.13018734083910868,985.2392582113147,877.7571825254922,1015.7958633100003,943.0381030451372
47047,47047,0,144,0,243,draw,0.37-0.29-0.34,0.48-0.27-0.25,19,0,0.4526130653266332,0.14531995682222165,985.6264327959344,1022.4401658717227,1013.6011462284371,977.26291791352
47134,47134,0,146,0,245,away,0.36-0.29-0.35,0.33-0.29-0.38,19,0,0.4526130653266332,0.2497277375394287,986.463545674025,1035.0007015973551,1019.6815536409435,1085.628492092015
47215,47215,0,148,0,247,draw,0.67-0.20-0.13,0.74-0.16-0.09,19,0,0.4526130653266332,0.2807469473054042,994.0737240315027,824.1050072277478,1012.68000374625,785.4053757167605
47304,47304,0,150,0,249,draw,0.55-0.25-0.20,0.48-0.27-0.25,19,0,0.4526130653266332,0.14519229477451565,990.5183781624708,909.4006575116628,1005.9481092626013,969.8980920197122
47405,47405,0,152,0,251,draw,0.14-0.21-0.65,0.16-0.23-0.61,19,0,0.4526130653266332,0.19933365100243985,988.5340882145366,1244.4278015791406,1002.8879007542661,1227.7737205197716
47682,47682,0,158,0,257,draw,0.34-0.29-0.37,0.39-0.29-0.32,19,0,0.4526130653266332,0.12720757112403966,976.8554621120744,1039.597407476956,1014.357896997682,1039.7766662197366
47777,47777,0,160,0,259,home,0.51-0.27-0.23,0.58-0.24-0.18,19,0,0.4526130653266332,0.10565875899140713,987.2751763192452,931.7904260272827,1000.5147833012268,898.561301585264
48056,48056,0,166,0,265,draw,0.44-0.28-0.28,0.56-0.25-0.19,19,0,0.4526130653266332,0.1735293784213894,1004.8319354130264,994.2559006409807,1015.8033143156424,928.0554963843643
48155,48155,0,168,0,267,draw,0.45-0.28-0.27,0.47-0.28-0.25,19,0,0.4526130653266332,0.1424956898189352,1000.4067829625787,986.3923268176227,996.5810445581824,966.83184603746
48333,48333,0,172,0,271,home,0.30-0.29-0.41,0.38-0.29-0.33,19,0,0.4526130653266332,0.24997467242073695,1006.113778656181,1098.2510118192342,993.6761335161431,1027.9160108362923
48528,48528,0,176,0,275,draw,0.51-0.27-0.22,0.61-0.23-0.16,19,0,0.4526130653266332,0.19747109343023636,1005.70066222151,949.3808742274524,1011.4625397876104,889.101946414551
48630,48630,0,178,0,277,draw,0.32-0.29-0.39,0.31-0.29-0.40,19,0,0.4526130653266332,0.12827809738509965,1011.8026436261213,1088.2254882202917,1015.3884210371716,1096.9852434364643
48729,48729,0,180,0,279,home,0.51-0.27-0.23,0.39-0.29-0.32,19,0,0.4526130653266332,0.23996442142277044,1009.5383615989298,955.2938131097467,1009.0693569289482,1035.6630361351345
49109,49109,0,188,0,287,draw,0.25-0.27-0.48,0.25-0.28-0.47,19,0,0.4526130653266332,0.14255056215531153,1005.7043919090738,1140.450230391206,1016.2813822138527,1146.1631784120066
49461,49461,0,196,0,295,away,0.10-0.16-0.74,0.16-0.22-0.62,19,0,0.4526130653266332,0.08471523278149405,997.474904515319,1321.0516403205902,1018.3594532230193,1249.3868817930766
49714,49714,0,97,0,301,away,0.19-0.25-0.57,0.34-0.29-0.37,19,0,0.4526130653266332,0.2555470651749157,994.3774596269606,1188.4887724910518,1025.0375305469065,1086.6049967439778
50168,50168,0,87,0,311,home,0.44-0.28-0.27,0.50-0.27-0.23,19,0,0.4526130653266332,0.1521510323614857,1000.1705222445182,988.0524604983293,996.7142632889587,947.0756937539496
50349,50349,0,83,0,315,home,0.47-0.28-0.25,0.52-0.26-0.22,19,0,0.4526130653266332,0.14089828958264444,1004.8996127139699,972.2262031374228,1016.5116793262216,955.3242617032698
50536,50536,0,79,0,319,away,0.13-0.20-0.66,0.27-0.28-0.44,19,0,0.4526130653266332,0.19254892600414386,1000.949628096648,1264.8009543117128,1042.4723749218244,1154.5669578420798
50633,50633,0,77,0,321,draw,0.52-0.26-0.22,0.37-0.29-0.34,19,0,0.4526130653266332,0.12582663950974027,996.7699167129293,933.3291476043393,1033.847455774641,1073.9606374751024
50829,50829,0,73,0,325,away,0.33-0.29-0.38,0.46-0.28-0.26,19,0,0.4526130653266332,0.38103753921661815,1005.6893237981723,1074.8492991667235,1028.7248379392827,1003.9333243649962
50925,50925,0,71,0,327,away,0.32-0.29-0.39,0.38-0.29-0.33,19,0,0.4526130653266332,0.2922301577275433,999.9594947029148,1075.5786075746232,1016.4433410104788,1051.38045311292
51012,51012,0,69,0,329,away,0.29-0.29-0.42,0.28-0.28-0.44,19,0,0.4526130653266332,0.19675169611586205,999.6921082904724,1096.830145458972,1002.6740102294797,1111.1426956106025
51270,51270,0,63,0,335,home,0.51-0.27-0.23,0.42-0.29-0.29,19,0,0.4526130653266332,0.21166273962853227,1002.7371376203167,949.334662782744,990.70066341657,994.7576877215033
51442,51442,0,59,0,339,draw,0.77-0.15-0.08,0.65-0.21-0.14,19,0,0.4526130653266332,0.21874817708290767,1009.5539569974184,754.265832668005,986.6307999912357,836.3098377218712
51722,51722,0,53,0,345,home,0.39-0.29-0.32,0.35-0.29-0.36,19,0,0.4526130653266332,0.27827845916374466,992.490380936779,1019.0184761675937,995.0632749759454,1050.179405326
51889,51889,0,49,0,349,draw,0.56-0.25-0.19,0.59-0.24-0.17,19,0,0.4526130653266332,0.19051678968045466,1002.861764139638,915.1271507093061,1003.8840314305232,891.1272156643138
